,make,model,variant,body_type,mileage,fuel_type,transmission,year,city,price
2647,Hyundai,Grand i10,Asta AT 1.2 Kappa VTVT,hatchback,38180,petrol,automatic,2015,Delhi,483000
2648,Hyundai,Verna,1.6 VTVT SX (O) AT,sedan,23193,petrol,automatic,2018,Delhi,998000
2649,Hyundai,Venue,SX Plus 1.0 Turbo DCT,suv,23638,petrol,automatic,2019,Delhi,955000
2650,Hyundai,Creta,1.6 SX Plus Auto Petrol,suv,69523,petrol,automatic,2016,Delhi,941000
2651,Hyundai,Creta,1.6 SX Plus Auto Petrol,suv,81923,petrol,automatic,2016,Delhi,916000
2652,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,93800,petrol,automatic,2017,Faridabad,945000
2653,Hyundai,Creta,SX Opt Turbo,suv,47000,petrol,automatic,2020,Gurgaon,1700000
2654,Hyundai,Creta,SX Opt Turbo,suv,47000,petrol,automatic,2020,Gurgaon,1700000
2655,Hyundai,Creta,SX Opt Turbo,suv,47000,petrol,automatic,2020,Gurgaon,1700000
2656,Hyundai,Elantra,2.0 SX Option AT,sedan,50000,petrol,automatic,2018,Gurgaon,1310000
2657,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,71000,petrol,automatic,2018,Gurgaon,1225000
2658,Hyundai,Creta,SX Opt Turbo,suv,47000,petrol,automatic,2020,Gurgaon,1700000
2659,Hyundai,New i20,Asta 1.0 Turbo DCT,hatchback,13732,petrol,automatic,2021,Gurgaon,1097000
2660,Hyundai,Venue,SX Plus 1.0 Turbo DCT,suv,27330,petrol,automatic,2019,Gurgaon,1091000
2661,Hyundai,Creta,1.6 SX Plus Auto Petrol,suv,21046,petrol,automatic,2016,Gurgaon,1044000
2662,Hyundai,Nios,AMT Sportz,hatchback,11286,petrol,automatic,2021,Hyderabad,754000
2663,Hyundai,Nios,AMT Sportz,hatchback,6986,petrol,automatic,2021,Hyderabad,777000
2664,Hyundai,i10,1.2 Kappa Sportz Option AT,hatchback,18184,petrol,automatic,2019,Hyderabad,650000
2665,Hyundai,i10,AT Asta,hatchback,41000,petrol,automatic,2015,Hyderabad,575000
2666,Hyundai,i10,Sportz AT,hatchback,50000,petrol,automatic,2011,Hyderabad,425000
2667,Hyundai,i10,Sportz AT,hatchback,92000,petrol,automatic,2011,Hyderabad,325000
2668,Hyundai,i10,1.2 Kappa Sportz Option AT,hatchback,32300,petrol,automatic,2017,Hyderabad,580000
2669,Hyundai,i10,AT Asta,hatchback,58000,petrol,automatic,2014,Hyderabad,490000
2670,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,47000,petrol,automatic,2018,Hyderabad,1325000
2671,Hyundai,Verna,1.6 SX VTVT AT,sedan,67373,petrol,automatic,2012,Hyderabad,590000
2672,Hyundai,i10,Asta AT,hatchback,85321,petrol,automatic,2016,Hyderabad,525000
2673,Hyundai,Santro,AT,hatchback,90000,petrol,automatic,2006,Hyderabad,150000
2674,Hyundai,i10,AT Asta,hatchback,115321,petrol,automatic,2016,Hyderabad,525000
2675,Hyundai,i10,Sportz AT,hatchback,72882,petrol,automatic,2012,Hyderabad,390000
2676,Hyundai,i20,Petrol CVT Asta,hatchback,11707,petrol,automatic,2018,Hyderabad,950000
2677,Hyundai,Xcent,1.2 Kappa SX Option AT,sedan,85421,petrol,automatic,2015,Hyderabad,545000
2678,Hyundai,i10,Sportz AT Petrol,hatchback,49538,petrol,automatic,2012,Hyderabad,382000
2679,Hyundai,New i20,Asta 1.0 Turbo DCT,hatchback,18350,petrol,automatic,2020,Hyderabad,1100000
2680,Hyundai,Verna,1.6 VTVT SX (O) AT,sedan,55276,petrol,automatic,2019,Hyderabad,1080000
2681,Hyundai,Verna,1.6 VTVT SX (O) AT,sedan,32816,petrol,automatic,2019,Hyderabad,1135000
2682,Hyundai,i10,AT Asta,hatchback,47734,petrol,automatic,2014,Mumbai,385000
2683,Hyundai,i10,AT Asta,hatchback,43601,petrol,automatic,2015,Mumbai,435000
2684,Hyundai,Verna,1.6 SX VTVT (O) AT,sedan,66088,petrol,automatic,2014,Mumbai,480000
2685,Hyundai,Verna,1.6 VTVT AT SX,sedan,46270,petrol,automatic,2016,Mumbai,615000
2686,Hyundai,Verna,1.6 VTVT AT S Option,sedan,42531,petrol,automatic,2015,Mumbai,669000
2687,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,37809,petrol,automatic,2016,Mumbai,1045000
2688,Hyundai,Xcent,1.2 Kappa AT SX Option,sedan,36226,petrol,automatic,2015,Mumbai,475000
2689,Hyundai,i10,AT Asta,hatchback,37146,petrol,automatic,2015,Mumbai,472000
2690,Hyundai,Verna,1.6 SX VTVT AT,sedan,56135,petrol,automatic,2014,Mumbai,545000
2691,Hyundai,i10,AT Asta,hatchback,95810,petrol,automatic,2014,Mumbai,370000
2692,Hyundai,Venue,SX Plus Turbo DCT BSIV,suv,33822,petrol,automatic,2019,Mumbai,1032000
2693,Hyundai,i10,Asta Option AT,hatchback,19215,petrol,automatic,2016,Mumbai,555000
2694,Hyundai,i10,AT Sportz,hatchback,44177,petrol,automatic,2014,Mumbai,396000
2695,Hyundai,Venue,SX Plus Turbo DCT BSIV,suv,48064,petrol,automatic,2019,Mumbai,1075000
2696,Hyundai,i10,1.2 Kappa Sportz Option AT,hatchback,38867,petrol,automatic,2018,Mumbai,593000
2697,Hyundai,i10,AT Asta,hatchback,40650,petrol,automatic,2014,Mumbai,455000
2698,Hyundai,i10,1.2 Kappa Sportz Option AT,hatchback,29991,petrol,automatic,2017,Mumbai,574000
2699,Hyundai,Venue,SX Plus Turbo DCT BSIV,suv,49116,petrol,automatic,2019,Mumbai,983000
2700,Hyundai,Verna,1.6 VTVT EX AT,sedan,62549,petrol,automatic,2013,Mumbai,468000
2701,Hyundai,i10,AT Asta,hatchback,22035,petrol,automatic,2014,Mumbai,495000
2702,Hyundai,i10,Sportz AT,hatchback,26035,petrol,automatic,2013,Mumbai,390000
2703,Hyundai,i10,Sportz AT,hatchback,50002,petrol,automatic,2012,Mumbai,295000
2704,Hyundai,Verna,1.6 SX VTVT AT,sedan,58200,petrol,automatic,2015,Mumbai,645000
2705,Hyundai,i20,Sportz AT 1.4,hatchback,55300,petrol,automatic,2013,Mumbai,375000
2706,Hyundai,i10,Asta Sunroof AT,hatchback,38000,petrol,automatic,2013,Mumbai,351000
2707,Hyundai,i10,AT Asta,hatchback,50562,petrol,automatic,2014,Mumbai,435000
2708,Hyundai,Creta,SX Opt IVT,suv,15081,petrol,automatic,2021,Mumbai,1875000
2709,Hyundai,i10,Sportz AT,hatchback,46000,petrol,automatic,2012,Mumbai,349000
2710,Hyundai,i20,Petrol CVT Asta,hatchback,20858,petrol,automatic,2018,Mumbai,735000
2711,Hyundai,Creta,SX Opt IVT,suv,15000,petrol,automatic,2021,Mumbai,1875000
2712,Hyundai,i10,Sportz AT,hatchback,21000,petrol,automatic,2013,Mumbai,385000
2713,Hyundai,i10,Sportz AT,hatchback,51000,petrol,automatic,2012,Mumbai,295000
2714,Hyundai,i10,Sportz AT,hatchback,59221,petrol,automatic,2013,Mumbai,325000
2715,Hyundai,i10,Sportz 1.2 AT,hatchback,70000,petrol,automatic,2010,Mumbai,225000
2716,Hyundai,i10,1.2 Kappa Sportz Option AT,hatchback,2400,petrol,automatic,2019,Mumbai,665000
2717,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,25550,petrol,automatic,2017,Mumbai,1100000
2718,Hyundai,Verna,1.6 SX VTVT AT,sedan,38000,petrol,automatic,2013,Mumbai,450000
2719,Hyundai,Santro,Sportz AMT,hatchback,4252,petrol,automatic,2019,Mumbai,545000
2720,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,50000,petrol,automatic,2016,Mumbai,1075000
2721,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,50000,petrol,automatic,2016,Mumbai,1075000
2722,Hyundai,Verna,VTVT 1.6 AT SX Option,sedan,15751,petrol,automatic,2018,Mumbai,1105000
2723,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,29130,petrol,automatic,2019,Mumbai,1451008
2724,Hyundai,i20,Asta Option CVT,hatchback,26815,petrol,automatic,2019,Mumbai,885000
2725,Hyundai,Creta,SX Turbo,suv,4700,petrol,automatic,2021,Mumbai,1949000
2726,Hyundai,i20,Asta Option CVT BSIV,hatchback,24000,petrol,automatic,2019,Mumbai,885000
2727,Hyundai,Creta,1.6 SX Automatic,suv,33002,petrol,automatic,2018,Mumbai,1351000
2728,Hyundai,Verna,1.6 SX VTVT AT,sedan,58200,petrol,automatic,2015,Mumbai,645000
2729,Hyundai,Verna,VTVT 1.6 AT SX Option,sedan,42000,petrol,automatic,2018,Mumbai,995000
2730,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,22000,petrol,automatic,2018,Mumbai,1475000
2731,Hyundai,i10,AT Asta,hatchback,48000,petrol,automatic,2014,Mumbai,475000
2732,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,25531,petrol,automatic,2017,Mumbai,1100000
2733,Hyundai,i10,AT Asta,hatchback,18500,petrol,automatic,2014,Mumbai,435000
2734,Hyundai,i10,AT Asta,hatchback,18500,petrol,automatic,2014,Mumbai,435000
2735,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,46000,petrol,automatic,2018,Mumbai,1150000
2736,Hyundai,Creta,1.6 SX Automatic,suv,26928,petrol,automatic,2018,Mumbai,1335000
2737,Hyundai,Elantra,2.0 SX AT,sedan,11000,petrol,automatic,2019,Mumbai,1535000
2738,Hyundai,i20,Sportz Plus CVT BSIV,hatchback,10700,petrol,automatic,2019,Mumbai,850000
2739,Hyundai,i10,Asta AT,hatchback,63000,petrol,automatic,2013,Mumbai,345000
2740,Hyundai,i10,Sportz AT,hatchback,53232,petrol,automatic,2011,Mumbai,271000
2741,Hyundai,i20,Sportz AT 1.4,hatchback,47325,petrol,automatic,2012,Mumbai,375000
2742,Hyundai,i20,Sportz Plus CVT BSIV,hatchback,10700,petrol,automatic,2019,Mumbai,850000
2743,Hyundai,Aura,SX Plus AMT,sedan,34000,petrol,automatic,2020,Mumbai,775000
2744,Hyundai,i10,Sportz AT,hatchback,28024,petrol,automatic,2013,Mumbai,335000
2745,Hyundai,i10,AT Asta,hatchback,48000,petrol,automatic,2014,Mumbai,475000
2746,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,53265,petrol,automatic,2018,Mumbai,1175000
2747,Hyundai,i10,Sportz AT,hatchback,80000,petrol,automatic,2011,Mumbai,290000
2748,Hyundai,Tucson,GLS AT,suv,8500,petrol,automatic,2021,Mumbai,2395000
2749,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,26000,petrol,automatic,2018,Mumbai,1335000
2750,Hyundai,i10,Sportz AT,hatchback,75000,petrol,automatic,2011,Mumbai,285000
2751,Hyundai,Verna,1.6 VTVT AT S Option,sedan,60000,petrol,automatic,2015,Mumbai,611000
2752,Hyundai,i10,AT Asta,hatchback,42826,petrol,automatic,2014,Mumbai,475000
2753,Hyundai,Venue,SX Plus Turbo DCT BSIV,suv,23147,petrol,automatic,2019,Mumbai,1115000
2754,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,29000,petrol,automatic,2018,Mumbai,1415000
2755,Hyundai,i10,AT Asta,hatchback,18000,petrol,automatic,2014,Mumbai,445000
2756,Hyundai,Elantra,2.0 SX Option AT,sedan,24500,petrol,automatic,2017,Mumbai,1250000
2757,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,56000,petrol,automatic,2017,Mumbai,1140000
2758,Hyundai,i10,1.2 Kappa Magna AT,hatchback,28400,petrol,automatic,2017,Mumbai,590000
2759,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,33500,petrol,automatic,2018,Mumbai,1325000
2760,Hyundai,i20,Petrol CVT Asta,hatchback,47000,petrol,automatic,2019,Mumbai,825000
2761,Hyundai,Xcent,1.2 Kappa AT SX Option,sedan,58000,petrol,automatic,2014,Mumbai,475000
2762,Hyundai,Verna,VTVT 1.6 AT SX Option,sedan,32000,petrol,automatic,2018,Mumbai,1055000
2763,Hyundai,Venue,SX Plus Turbo DCT BSIV,suv,35000,petrol,automatic,2019,Mumbai,1115000
2764,Hyundai,Venue,SX Plus Turbo DCT BSIV,suv,56400,petrol,automatic,2019,Mumbai,990000
2765,Hyundai,Creta,1.6 SX Automatic,suv,22000,petrol,automatic,2018,Mumbai,1475000
2766,Hyundai,i10,AT Asta,hatchback,43000,petrol,automatic,2014,Mumbai,451000
2767,Hyundai,i10,AT Asta,hatchback,41387,petrol,automatic,2015,Mumbai,475000
2768,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,36874,petrol,automatic,2018,Mumbai,1150000
2769,Hyundai,Verna,VTVT 1.6 AT SX Option,sedan,26500,petrol,automatic,2018,Mumbai,1050000
2770,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,18000,petrol,automatic,2017,Mumbai,1075000
2771,Hyundai,i10,Asta Option AT,hatchback,23000,petrol,automatic,2016,Mumbai,475000
2772,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,36000,petrol,automatic,2016,Mumbai,1020000
2773,Hyundai,Creta,1.6 SX Automatic,suv,50000,petrol,automatic,2016,Mumbai,1075000
2774,Hyundai,Creta,1.6 SX Automatic,suv,29000,petrol,automatic,2018,Mumbai,1350000
2775,Hyundai,i20,1.4 Asta AT with AVN,hatchback,69000,petrol,automatic,2011,Mumbai,345000
2776,Hyundai,i20,Asta Opt Turbo DCT,hatchback,5735,petrol,automatic,2021,Mumbai,1145000
2777,Hyundai,Creta,SX Opt Turbo,suv,20000,petrol,automatic,2020,Mumbai,1890000
2778,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,54000,petrol,automatic,2017,Mumbai,1199000
2779,Hyundai,Verna,1.6 SX VTVT AT,sedan,57900,petrol,automatic,2013,Mumbai,465000
2780,Hyundai,i20,Asta Option CVT BSIV,hatchback,13000,petrol,automatic,2019,Mumbai,865000
2781,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,26493,petrol,automatic,2017,Mumbai,1125000
2782,Hyundai,i20,Sportz Plus CVT BSIV,hatchback,14000,petrol,automatic,2019,Mumbai,845000
2783,Hyundai,Verna,VTVT 1.6 AT SX Option,sedan,32540,petrol,automatic,2018,Mumbai,1065000
2784,Hyundai,Creta,1.6 SX Automatic,suv,17000,petrol,automatic,2019,Mumbai,1465000
2785,Hyundai,Verna,1.6 VTVT EX AT,sedan,54000,petrol,automatic,2013,Mumbai,495000
2786,Hyundai,Creta,1.6 SX Automatic,suv,29500,petrol,automatic,2018,Mumbai,1425000
2787,Hyundai,Venue,SX Plus Turbo DCT BSIV,suv,2642,petrol,automatic,2020,Mumbai,1110000
2788,Hyundai,Venue,SX Plus Turbo DCT BSIV,suv,35069,petrol,automatic,2019,Mumbai,1115000
2789,Hyundai,Xcent,1.2 Kappa AT S Option,sedan,59394,petrol,automatic,2014,Mumbai,389000
2790,Hyundai,Verna,1.6 SX VTVT AT,sedan,78837,petrol,automatic,2014,Mumbai,534000
2791,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,13000,petrol,automatic,2019,Mumbai,1450000
2792,Hyundai,Verna,1.6 SX VTVT AT,sedan,57209,petrol,automatic,2014,Mumbai,570000
2793,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,24500,petrol,automatic,2018,Mumbai,1280000
2794,Hyundai,i20,Sportz AT 1.4,hatchback,12345,petrol,automatic,2013,Mumbai,332000
2795,Hyundai,New Santro 1.1,Sportz AMT,hatchback,8385,petrol,automatic,2020,Mumbai,559000
2796,Hyundai,Grand i10 Nios,Sportz AMT 1.2 Kappa VTVT,hatchback,27986,petrol,automatic,2020,Mumbai,698000
2797,Hyundai,Grand i10 Nios,Asta AMT 1.2 Kappa VTVT,hatchback,17696,petrol,automatic,2020,Mumbai,764000
2798,Hyundai,Venue,SX Plus 1.0 Turbo DCT,suv,33139,petrol,automatic,2019,Mumbai,1050000
2799,Hyundai,Creta,1.6 SX Plus Auto Petrol,suv,80291,petrol,automatic,2016,Mumbai,853000
2800,Hyundai,Creta,1.6 SX Plus Auto Petrol,suv,67374,petrol,automatic,2016,Mumbai,875000
2801,Hyundai,Grand i10 Nios,Sportz AMT 1.2 Kappa VTVT,hatchback,12545,petrol,automatic,2020,Mumbai,709000
2802,Hyundai,Grand i10 Nios,Sportz AMT 1.2 Kappa VTVT,hatchback,14727,petrol,automatic,2020,Mumbai,704000
2803,Hyundai,Fluidic Verna 4S,1.6 VTVT S AT,sedan,59379,petrol,automatic,2016,Mumbai,631000
2804,Hyundai,Verna,1.6 VTVT SX (O) AT,sedan,15648,petrol,automatic,2018,Mumbai,999000
2805,Hyundai,Grand i10 Nios,Sportz AMT 1.2 Kappa VTVT,hatchback,23811,petrol,automatic,2020,Mumbai,705000
2806,Hyundai,Creta,1.6 SX Plus Auto Petrol,suv,32176,petrol,automatic,2017,Mumbai,1054000
2807,Hyundai,i10,Sportz AT,hatchback,40055,petrol,automatic,2013,Mumbai,330000
2808,Hyundai,i10,Sportz AT,hatchback,27900,petrol,automatic,2013,Mumbai,355000
2809,Hyundai,i10,Sportz AT,hatchback,53258,petrol,automatic,2011,Mumbai,285000
2810,Hyundai,Verna,VTVT 1.6 AT SX Option,sedan,27823,petrol,automatic,2019,Delhi,1130000
2811,Hyundai,Venue,SX Plus Turbo DCT BSIV,suv,26521,petrol,automatic,2019,Delhi,1045000
2812,Hyundai,i10,AT Asta,hatchback,47312,petrol,automatic,2015,Delhi,475000
2813,Hyundai,Elantra,2.0 SX Option AT,sedan,23000,petrol,automatic,2018,Delhi,1450000
2814,Hyundai,i10,AT Asta,hatchback,50000,petrol,automatic,2015,Delhi,465000
2815,Hyundai,Creta,SX Opt Turbo,suv,8500,petrol,automatic,2021,Delhi,1985005
2816,Hyundai,Venue,SX Plus Dual Tone Turbo DCT,suv,34000,petrol,automatic,2019,Delhi,980000
2817,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,34000,petrol,automatic,2019,Delhi,1350000
2818,Hyundai,Venue,SX Plus Dual Tone Turbo DCT,suv,11000,petrol,automatic,2021,Delhi,890000
2819,Hyundai,Verna,SX IVT Opt,sedan,10000,petrol,automatic,2020,Delhi,945000
2820,Hyundai,Creta,1.6 SX Automatic,suv,46000,petrol,automatic,2018,Delhi,1150000
2821,Hyundai,Creta,SX Opt IVT,suv,9000,petrol,automatic,2021,Delhi,1740000
2822,Hyundai,Venue,SX Plus Turbo DCT BSIV,suv,18000,petrol,automatic,2019,Delhi,950000
2823,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,73000,petrol,automatic,2017,Delhi,1060000
2824,Hyundai,Alcazar,Platinum AT,suv,5000,petrol,automatic,2021,Delhi,2075000
2825,Hyundai,i10,AT Asta,hatchback,63000,petrol,automatic,2015,Delhi,485000
2826,Hyundai,Creta,SX Opt IVT,suv,15000,petrol,automatic,2021,Delhi,1850000
2827,Hyundai,Venue,SX Plus Sport DCT,suv,15000,petrol,automatic,2019,Delhi,1090000
2828,Hyundai,Verna,VTVT 1.6 AT SX Option,sedan,27000,petrol,automatic,2017,Delhi,1075000
2829,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,40000,petrol,automatic,2018,Delhi,1199000
2830,Hyundai,Tucson,2.0 Dual VTVT 2WD AT GL Opt,suv,49000,petrol,automatic,2017,Delhi,1390000
2831,Hyundai,Tucson,GLS AT,suv,8701,petrol,automatic,2020,Delhi,2300000
2832,Hyundai,Tucson,2.0 Dual VTVT 2WD AT GL,suv,42000,petrol,automatic,2017,Delhi,1350000
2833,Hyundai,Verna,VTVT 1.6 AT SX Plus,sedan,25800,petrol,automatic,2020,Delhi,1290000
2834,Hyundai,Creta,SX Opt Turbo,suv,3500,petrol,automatic,2022,Delhi,1995000
2835,Hyundai,i10,AT Asta,hatchback,48000,petrol,automatic,2015,Delhi,525000
2836,Hyundai,i10,1.2 Kappa Magna AT,hatchback,74215,petrol,automatic,2017,Delhi,425000
2837,Hyundai,Venue,SX Plus Turbo DCT,suv,15000,petrol,automatic,2019,Delhi,1090000
2838,Hyundai,Alcazar,Signature AT,suv,1400,petrol,automatic,2021,Delhi,2275000
2839,Hyundai,Creta,1.6 SX Automatic,suv,51000,petrol,automatic,2018,Delhi,1150000
2840,Hyundai,Verna,1.6 VTVT AT SX,sedan,42000,petrol,automatic,2017,Delhi,749000
2841,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,91147,petrol,automatic,2017,Noida,980000
2842,Hyundai,Venue,SX Plus Turbo DCT BSIV,suv,10518,petrol,automatic,2019,Noida,1072000
2843,Hyundai,Venue,SX Plus Turbo DCT BSIV,suv,22168,petrol,automatic,2019,Noida,978000
2844,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,62871,petrol,automatic,2017,Noida,985000
2845,Hyundai,Venue,SX Plus Turbo DCT,suv,22704,petrol,automatic,2019,Noida,1000000
2846,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,52000,petrol,automatic,2018,Noida,1125000
2847,Hyundai,Nios,AMT Magna,hatchback,35000,petrol,automatic,2020,Noida,545000
2848,Hyundai,New i20,N Line N8 1.0 Turbo DCT,hatchback,16269,petrol,automatic,2022,Noida,1175000
2849,Hyundai,i10,1.2 Kappa Sportz Option AT,hatchback,38925,petrol,automatic,2017,Thane,625000
2850,Hyundai,Creta,1.6 VTVT AT SX Plus,suv,66100,petrol,automatic,2016,Thane,985000
2851,Hyundai,i10,1.2 Kappa Sportz Option AT,hatchback,38975,petrol,automatic,2017,Thane,625000
2852,Hyundai,Aura,SX Plus AMT,sedan,2381,petrol,automatic,2021,Thane,895000
2853,Hyundai,Elantra,SX AT,sedan,90411,petrol,automatic,2013,Thane,645000
2854,Hyundai,Verna,1.6 SX VTVT AT,sedan,665000,petrol,automatic,2015,Thane,665000
2855,Hyundai,Xing,XL AT eRLX Euro III,hatchback,59000,petrol,automatic,2008,Thane,195000
2856,Hyundai,i10,Sportz AT,hatchback,46529,petrol,automatic,2013,Thane,339001
2857,Hyundai,i10,1.2 Kappa Sportz Option AT,hatchback,25971,petrol,automatic,2017,Thane,590000
2858,Hyundai,Santro,Asta BSIV,hatchback,8083,petrol,manual,2019,Bangalore,585000
2859,Hyundai,Creta,1.6 VTVT SX Plus,suv,13011,petrol,manual,2016,Bangalore,1083000
2860,Hyundai,Nios,Sportz,hatchback,51475,petrol,manual,2020,Bangalore,691000
2861,Hyundai,i20,Asta 1.2,hatchback,99343,petrol,manual,2014,Bangalore,532000
2862,Hyundai,i20,1.2 Magna Executive,hatchback,27237,petrol,manual,2017,Bangalore,660000
2863,Hyundai,Venue,SX Turbo BSIV,suv,13236,petrol,manual,2019,Bangalore,995000
2864,Hyundai,i20,Sportz 1.2,hatchback,34403,petrol,manual,2017,Bangalore,670000
2865,Hyundai,Verna,VTVT 1.6 SX,sedan,53272,petrol,manual,2017,Bangalore,815000
2866,Hyundai,Venue,SX Turbo,suv,7602,petrol,manual,2021,Bangalore,1112000
2867,Hyundai,i10,Asta,hatchback,81862,petrol,manual,2015,Bangalore,467000
2868,Hyundai,i10,Sportz,hatchback,47400,petrol,manual,2015,Bangalore,470000
2869,Hyundai,i10,Asta,hatchback,50486,petrol,manual,2014,Bangalore,484000
2870,Hyundai,Venue,SX Turbo BSIV,suv,11069,petrol,manual,2019,Bangalore,985000
2871,Hyundai,Venue,SX Turbo BSIV,suv,3734,petrol,manual,2020,Bangalore,1010000
2872,Hyundai,Creta,1.6 SX,suv,19542,petrol,manual,2019,Bangalore,1343000
2873,Hyundai,i10,Sportz,hatchback,40292,petrol,manual,2016,Bangalore,466000
2874,Hyundai,Santro,Asta,hatchback,55829,petrol,manual,2018,Bangalore,545000
2875,Hyundai,i10,Magna,hatchback,31310,petrol,manual,2014,Bangalore,454000
2876,Hyundai,Verna,VTVT 1.6 SX,sedan,49708,petrol,manual,2018,Bangalore,906000
2877,Hyundai,Verna,SX,sedan,9387,petrol,manual,2021,Bangalore,1180000
2878,Hyundai,i20,1.2 Asta,hatchback,15464,petrol,manual,2017,Bangalore,755000
2879,Hyundai,Xcent,1.2 Kappa S Option,sedan,43701,petrol,manual,2014,Bangalore,470000
2880,Hyundai,Verna,VTVT 1.6 SX,sedan,10720,petrol,manual,2018,Bangalore,955000
2881,Hyundai,i10,Sportz,hatchback,23079,petrol,manual,2016,Bangalore,491000
2882,Hyundai,i20,Petrol Asta Option,hatchback,41305,petrol,manual,2017,Bangalore,730000
2883,Hyundai,i10,Sportz,hatchback,35643,petrol,manual,2017,Bangalore,562000
2884,Hyundai,EON,Magna Plus,hatchback,21181,petrol,manual,2014,Bangalore,320000
2885,Hyundai,Creta,1.6 VTVT SX Plus,suv,34868,petrol,manual,2016,Bangalore,984000
2886,Hyundai,i20,1.2 Spotz,hatchback,7107,petrol,manual,2018,Bangalore,743000
2887,Hyundai,Verna,1.6 SX VTVT,sedan,27949,petrol,manual,2017,Bangalore,916000
2888,Hyundai,i20,Sportz 1.2,hatchback,66616,petrol,manual,2015,Bangalore,570000
2889,Hyundai,Verna,VTVT 1.6 SX,sedan,47799,petrol,manual,2017,Bangalore,878000
2890,Hyundai,i10,1.2 Kappa Asta,hatchback,19000,petrol,manual,2019,Bangalore,642000
2891,Hyundai,Creta,1.6 VTVT SX Plus,suv,29511,petrol,manual,2016,Bangalore,948000
2892,Hyundai,Verna,VTVT 1.6 SX,sedan,42614,petrol,manual,2019,Bangalore,925000
2893,Hyundai,i10,Sportz,hatchback,68502,petrol,manual,2016,Bangalore,465000
2894,Hyundai,Xcent,1.2 Kappa S,sedan,40766,petrol,manual,2017,Bangalore,546000
2895,Hyundai,i10,Sportz,hatchback,59621,petrol,manual,2015,Bangalore,453000
2896,Hyundai,i20,1.2 Magna Executive,hatchback,52223,petrol,manual,2017,Bangalore,579000
2897,Hyundai,Xcent,1.2 Kappa S Option,sedan,62419,petrol,manual,2014,Bangalore,415000
2898,Hyundai,Creta,S,suv,13430,petrol,manual,2020,Bangalore,1387000
2899,Hyundai,i10,Magna,hatchback,43980,petrol,manual,2014,Bangalore,423000
2900,Hyundai,i10,Sportz,hatchback,49297,petrol,manual,2016,Bangalore,505000
2901,Hyundai,EON,Magna Plus,hatchback,14783,petrol,manual,2015,Bangalore,325000
2902,Hyundai,i10,Sportz,hatchback,57957,petrol,manual,2013,Bangalore,365000
2903,Hyundai,EON,Magna Plus,hatchback,41898,petrol,manual,2017,Bangalore,345000
2904,Hyundai,i20,1.2 Asta Option,hatchback,69014,petrol,manual,2017,Bangalore,710000
2905,Hyundai,i10,Sportz,hatchback,53195,petrol,manual,2017,Bangalore,550000
2906,Hyundai,i20,1.2 Magna,hatchback,20440,petrol,manual,2012,Bangalore,408000
2907,Hyundai,Nios,Sportz,hatchback,25977,petrol,manual,2019,Bangalore,608000
2908,Hyundai,EON,Magna Plus,hatchback,44538,petrol,manual,2012,Bangalore,265000
2909,Hyundai,Creta,1.6 VTVT SX Plus,suv,31873,petrol,manual,2017,Bangalore,1110000
2910,Hyundai,i10,Asta Option,hatchback,27485,petrol,manual,2015,Bangalore,489000
2911,Hyundai,i20,Sportz 1.2,hatchback,71420,petrol,manual,2015,Bangalore,530000
2912,Hyundai,Active,1.2 SX,hatchback,78941,petrol,manual,2016,Bangalore,629000
2913,Hyundai,Active,1.2 SX,hatchback,70813,petrol,manual,2016,Bangalore,580000
2914,Hyundai,Xcent,1.2 Kappa S,sedan,50438,petrol,manual,2014,Bangalore,414000
2915,Hyundai,i20,Asta Option 1.2,hatchback,55280,petrol,manual,2016,Bangalore,672000
2916,Hyundai,Verna,1.4 CX VTVT,sedan,62606,petrol,manual,2014,Bangalore,452000
2917,Hyundai,i20,Magna 1.2,hatchback,53192,petrol,manual,2015,Bangalore,506000
